power,current,time
1.95600,386.19998,11068
1.95600,386.19998,11073
1.95600,386.19998,11078
1.95600,386.19998,11083
1.95600,386.19998,11089
1.95600,310.79998,11094
1.59200,310.79998,11099
1.59200,310.79998,11104
1.59200,310.79998,11109
1.59200,310.79998,11114
1.59200,310.79998,11119
1.59200,310.79998,11125
1.59200,310.79998,11131
1.59200,310.79998,11136
1.59200,310.79998,11141
1.59200,310.79998,11146
1.59200,310.79998,11151
1.59200,310.79998,11156
1.59200,273.20001,11161
1.40200,273.20001,11166
1.40200,273.20001,11171
1.40200,273.20001,11177
1.40200,273.20001,11182
1.40200,273.20001,11187
1.40200,273.20001,11192
1.40200,273.20001,11197
1.40200,273.20001,11202
1.40200,273.20001,11207
1.40200,273.20001,11213
1.40200,273.20001,11219
1.40200,273.20001,11224
1.40200,300.29998,11229
1.53000,300.29998,11234
1.53000,300.29998,11239
1.53000,300.29998,11244
1.53000,300.29998,11249
1.53000,300.29998,11254
1.53000,300.29998,11260
1.53000,300.29998,11265
1.53000,300.29998,11270
1.53000,300.29998,11275
1.53000,300.29998,11280
1.53000,300.29998,11285
1.53000,300.29998,11290
1.46800,287.50000,11295
1.46800,287.50000,11300
1.46800,287.50000,11306
1.46800,287.50000,11311
1.46800,287.50000,11316
1.46800,287.50000,11322
1.46800,287.50000,11327
1.46800,287.50000,11332
1.46800,287.50000,11337
1.46800,287.50000,11342
1.46800,287.50000,11348
1.46800,287.50000,11353
1.46800,287.50000,11358
1.48400,293.19998,11363
1.48400,293.19998,11368
1.48400,293.19998,11373
1.48400,293.19998,11378
1.48400,293.19998,11383
1.48400,293.19998,11389
1.48400,293.19998,11394
1.48400,293.19998,11399
1.48400,293.19998,11404
1.48400,293.19998,11409
1.48400,293.19998,11414
1.48400,293.19998,11419
1.48400,302.69998,11424
1.53400,302.69998,11430
1.53400,302.69998,11436
1.53400,302.69998,11441
1.53400,302.69998,11446
1.53400,302.69998,11451
1.53400,302.69998,11456
1.53400,302.69998,11461
1.53400,302.69998,11466
1.53400,302.69998,11471
1.53400,302.69998,11477
1.53400,302.69998,11482
1.53400,302.69998,11487
1.53400,313.69998,11492
1.60000,313.69998,11497
1.60000,313.69998,11502
