power,time
1.22600,239.00000,27759
1.21000,240.00000,27764
1.21200,242.80000,27769
1.22600,242.49998,27774
1.22600,238.19999,27779
1.21600,240.59999,27784
1.22200,242.39999,27791
1.21800,241.09999,27796
1.19600,241.69999,27801
1.22200,242.49998,27806
1.22600,241.19999,27811
1.21800,236.69999,27816
1.19600,241.79998,27821
1.21800,241.09999,27826
1.21000,238.89999,27832
1.19000,235.50000,27837
1.21200,239.89999,27842
1.21600,236.39999,27847
1.19200,233.30000,27852
1.18200,231.60000,27857
1.17000,251.49998,27862
1.26400,263.10000,27867
1.17400,231.50000,27872
1.18000,233.30000,27878
1.17000,230.99998,27883
1.18200,234.00000,27888
1.28800,255.49998,27894
1.28800,243.69999,27899
1.22800,249.69999,27904
1.25600,286.39999,27909
1.43800,313.20001,27914
1.44200,285.29998,27920
1.27800,253.49998,27925
1.29400,255.49998,27930
1.27800,282.50000,27935
1.41800,281.39999,27940
1.41600,294.39999,27945
1.46400,291.59997,27950
1.46400,294.09997,27955
1.47800,288.19998,27961
1.44600,287.09997,27966
1.46200,292.99996,27971
1.46800,292.00000,27976
1.43200,289.29998,27982
1.45200,283.29998,27987
1.42200,281.00000,27992
1.41600,271.79998,27997
